A18.4,"Tuberculosis of skin and subcutaneous tissue; Erythematuberculous induratum, ; Lupus exedens; Lupus vulgaris;Lupus exedens, NOS; Lupus vulgaris, NOS;   Scrofuloderma",,,,,
A19.0,Acute miliary tuberculosis of a single specified site,,,,,
A19.1,Acute miliary tuberculosis of multiple sites,,,,,
A19.2,"Acute miliary tuberculosis, unspecified",,,,,
A19.8,Other miliary tuberculosis,,,,,
A19.9,"Miliary tuberculosis, unspecified",,,,,
A15.0,"Tuberculosis of lung, confirmed by sputum microscopy withor without culture; Tuberculous Bronchiectasis' confirmedby sputum microscopy with  or without culture;Tuberculous fibrosis of lung, confirmed by sputummicroscopy with  or without culture; Tuberculouspneumonia, confirmed by sputum microscopy with  orwithout culture; Tuberculous pneumothorax,  confirmed bysputum microscopy with  or without culture",,,,,
A15.1,"Tuberculosis of lung, confirmed by culture only;Tuberculous: Bronchiectasis; fibrosis of lung; pneumonia;pneumothorax, confirmed by culture only",,,,,
A15.2,"Tuberculosis of lung, confirmed histologically; Tuberculous:Bronchiectasis; fibrosis of lung; pneumonia; pneumothorax,confirmed histologically  only",,,,,
A15.3,"Tuberculosis of lung, confirmed by unspecified means;Tuberculous: Bronchiectasis; fibrosis of lung; pneumonia;pneumothorax, confirmed but unspecified whetherbacteriologically or histologically",,,,,
A15.7,"Primary respiratory tuberculosis, confirmedbacteriologically and histologicallyChildhood type (first infection) pulmonary tuberculosisconfirmed bacteriologically and histologically",,,,,
A15.9,"Respiratory tuberculosis unspecified, confirmedbacteriologically and histologically",,,,,
A16.0,"Tuberculosis of lung, bacteriologically and histologicallynegative;Tuberculous Bronchiectasis ,  bacteriologically andhistologically negative;  Tuberculous fibrosis of lung,bacteriologically and histologically negative;  Tuberculouspneumonia, bacteriologically and histologically negative;Tuberculous pneumothorax, bacteriologically andhistologically negative",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
A16.2,"Tuberculosis of lung, without mention of bacteriological orhistological confirmation; Tuberculous: bronchiectasis;fibrosis of lung; pneumonia; pneumothorax;   NOS (without mention of bacteriological or histologicalconfirmation)",,,,,
A16.7,"Primary respiratory tuberculosis without mention ofbacteriological or histological confirmation; Primaryrespiratory tuberculosis NOS;  Primary  tuberculouscomplexChildhood type (first infection) pulmonary tuberculosis",,,,,
A16.9,"Respiratory tuberculosis unspecified, without mention ofbacteriological or histological confirmation; Respiratorytuberculosis NOS; Tuberculosis NOSKoch's Infection; Koch's Disease",,,,,
A01.0,Typhoid fever; infection due to Salmonella typhi,,,,,
A01.1,Paratyphoid fever A,,,,,
A01.2,Paratyphoid fever B,,,,,
A01.3,Paratyphoid fever C,,,,,
A01.4,"Paratyphoid fever, unspecified; Infection due to Salmonellaparatyphi NOS",,,,,
A02.0,Salmonella enteritis; Salmonellosis,,,,,
A02.1,Salmonella sepsis,,,,,
A02.2,"Localized salmonella infections; Salmonella arthritis;salmonella meningitis; salmonella osteomyelitis; salmonellapneumonia; salmonella renal tubulo-interstitial disease",,,,,
A02.8,Other specified salmonella infections,,,,,
A02.9,"Salmonella infection, unspecified",,,,,
N26,"Unspecified contracted kidney; Atrophy of kidney(terminal); Renal sclerosis NOS",,,,,
N27.0,"Small kidney, unilateral",,,,,
N27.1,"Small kidney, bilateral",,,,,
N27.9,"Small kidney, unspecified",,,,,
N28.8,"Other specified disorders of kidney and ureter;Hypertrophy of kidney; Megaloureter; Nephroptosis;Pyelitis cystica; Pyeloureteritis cystica; Ureteritis cystica;Ureterocele",,,,,
N28.9,"Disorder of kidney and ureter, unspecified; NephropathyNOS; Renal disease NOS",,,,,
N29.8*,"Other disorders of kidney and ureter in other diseasesclassified elsewhere",,,,,
N30.0,Acute cystitis,,,,,
N30.1,Chronic Interstitial cystitis,,,,,
N30.2,Other chronic cystitis,,,,,
N30.3,Trigonitis; Urethrotrigonitis,,,,,
N30.9,"Cystitis, unspecified",,,,,
N39.0,"Urinary tract infection, site not specified",,,,,
M50.1,Cervical disc disorder with radiculopathy,,,,,
M50.2,Other cervical disc displacement,,,,,
M50.3,Other cervical disc degeneration,,,,,
M50.8,Other cervical vertebral disc disorders,,,,,
M51.1,"Lumbar and other intervertebral disc disorders withradiculopathy; Sciatica due to intervertebral disc disorder",,,,,
M51.2,"Other specified intervertebral disc displacementLumbago due to displacement of intervertebral disc",,,,,
M51.3,Other specified intervertebral disc degenerations,,,,,
M51.4,Schmorl's node,,,,,
M51.8,Other specified intervertebral disc disorders,,,,,
M99.0,"Segmental and somatic dysfunction, rib cage",,,,,
M99.1,Subluxation complex (vertebral),,,,,
M99.3,Osseous stenosis of neural canal,,,,,
M99.5,Intervertebral disc stenosis of neural canal,,,,,
M99.7,"Connective tissue and disc stenosis of intervertebralforamina",,,,,
H81.0,"Ménière's disease; Labyrinthine hydrops; Ménière'ssyndrome or vertigo",,,,,
H81.1,Benign paroxysmal vertigo,,,,,
H81.2,Vestibular neuronitis,,,,,
H81.3,"Other peripheral vertigo; Lermoyez' syndrome; AuralVertigo ; Otogenic  Vertigo;   Peripheral NOS Vertigo",,,,,
H81.4,Vertigo of central origin; Central positional nystagmus,,,,,
H81.8,Other disorders of vestibular function,,,,,
H81.9,"Disorder of vestibular function, unspecified; Vertiginoussyndrome NOS",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
H83.2,"Labyrinthine dysfunction; Hypersensitivity of labyrinth;Hypofunction of labyrinth; Loss of function Of labyrinth",,,,,
R42,Dizziness and giddiness; Light-headedness; Vertigo NOS,,,,,
A96.0,Junin haemorrhagic fever; Argentinian haemorrhagic fever,,,,,
A96.1,Machupo haemorrhagic fever; Bolivian haemorrhagic fever,,,,,
A98.8,Other specified viral haemorrhagic fevers,,,,,
A99,Unspecified viral haemorrhagic fever,,,,,
B15.0,Acute Hepatitis A with hepatic coma,,,,,
B15.9,"Acute hepatitis A without hepatic coma; Hepatitis A(acute)(viral) NOS",,,,,
B16.0,"Acute hepatitis B with delta-agent (coinfection) withhepatic coma",,,,,
B16.1,"Acute hepatitis B with delta-agent (coinfection) withouthepatic coma",,,,,
B16.2,Acute hepatitis B without delta-agent with hepatic coma,,,,,
B16.9,"Acute hepatitis B without delta-agent and without hepaticcoma; Acute hepatitis B (viral) NOS",,,,,
B17.0,Acute delta-(super) infection of hepatitis B carrier,,,,,
B17.1,Acute hepatitis C,,,,,
B17.2,Acute hepatitis E,,,,,
B17.8,"Other specified acute viral hepatitis; Hepatitis non-A non-B(acute)(viral) NEC",,,,,
B18.0,Chronic viral hepatitis B with delta-agent,,,,,
B18.1,"Chronic viral hepatitis B wtihout delta-agent: Hepatitis B(viral) NOS",,,,,
B18.2,Chronic viral hepatitis C,,,,,
B18.8,Other chronic viral hepatitis,,,,,
B18.9,"Chronic viral hepatitis, unspecified",,,,,
B19.0,Unspecified viral hepatitis hepatic coma,,,,,
B19.9,"Unspecified viral hepatitis without hepatic coma; ViralHepatitis NOS",,,,,
A80.1,"Acute paralytic poliomyelitis, wild virus, imported",,,,,
A80.2,"Acute paralytic poliomyelitis, wild virus, indigenous",,,,,
A80.9,"Acute poliomyelitis, unspecified",,,,,
A81.0,"Creutzfeldt-Jakob disease; Subacute spongiformencephalopathy",,,,,
A81.1,"Subacute sclerosing panencephalitis; Dawson's inclusionbody encephalitis ; Van Bogaert's sclerosingleukoencephalopathy",,,,,
A81.2,"Progressive multifocal leukoencephalopathy; Multifocalleukoencephalopathy NOS",,,,,
A81.9,"Atypical virus infection of central nervous system,unspecified; Prion disease of central nervous system NOS",,,,,
A82.0,Sylvatic rabies,,,,,
A82.1,Urban rabies,,,,,
A82.9,"Rabies, unspecified",,,,,
A83.0,Japanese encephalitis,,,,,
A83.2,Eastern equine encephalitis,,,,,
A83.5,"California encephalitis; California meningoencephalitisLa Crosse encephalitis",,,,,
A83.8,Other mosquito-borne viral encephalitis,,,,,
A83.9,"Mosquito-borne viral encephalitis, unspecified",,,,,
A85.2,"Arthropod-borne viral encephalitis, unspecified;",,,,,
A85.8,"Other specified viral encephalitis; Encephalitis lethargica;Von Economo-Cruchet disease",,,,,
A86,"Unspecified viral encephalitis; Viral  encephalomyelitis NOS;Viral  meningoencephalitis NOS",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
A89,Unspecified viral infection of central nervous system,,,,,
A37.0,Whooping cough due to Bordetella pertussis,,,,,
A37.1,Whooping cough due to Bordetella parapertussis,,,,,
A37.8,Whooping cough due to other Bordetella species,,,,,
A37.9,"Whooping cough, unspecified",,,,,
A20.0,Bubonic plague,,,,,
A20.9,"Plague, unspecified",,,,,
A21.0,Ulceroglandular tularaemia; Ophthalmic tularaemia,,,,,
A21.1,Oculoglandular tularaemia; Ophthalmic tularaemia,,,,,
A21.2,Pulmonary tularaemia,,,,,
A21.3,Gastrointestinal tularaemia; Abdominal tularaemia,,,,,
A21.9,"Tularaemia, unspecified",,,,,
A22.0,"Cutaneous anthrax; Malignant  carbuncle; Malignantpustule",,,,,
A22.2,Gastrointestinal anthrax,,,,,
A22.7,Anthrax sepsis,,,,,
A22.9,"Anthrax, unspecified",,,,,
A23.1,Brucellosis due to Brucella abortus,,,,,
A23.9,"Brucellosis, unspecified",,,,,
A24.0,Glanders; Infection due to Pseudomonas mallei; Malleus,,,,,
A24.1,"Acute and fulminating melioidosis;  Melioidosis pneumonia;  Melioidosis septicaemia",,,,,
A25.9,"Rat-bite fever, unspecified",,,,,
A26.8,Other forms of erysipeloid,,,,,
A26.9,"Erysipeloid, unspecified",,,,,
A28.0,Pasteurellosis,,,,,
A28.1,Cat-scratch disease; Cat-scratch fever,,,,,
A28.8,"Other specified zoonotic bacterial diseases, not elsewhereclassified",,,,,
A28.9,"Zoonotic bacterial disease, unspecified",,,,,
E10.2+ N08.3*,"Insulin-dependent diabetes mellitus with renalcomplications: diabetic nephropathy;  Glomerular disordersin diabetes mellitus; Brittle diabetes (mellitus); Juvenile-onset diabetes (mellitus); Ketosis-prone diabetes (mellitus);Type I diabetes (mellitus)Insulin-dependent diabetes mellitus nephropathy",,,,,
E11.2+ N08.3*,"Non-insulin-dependent diabetes mellitus with renalcomplications: diabetic nephropathy; Glomerular disordersin diabetes mellitus; Adult-onset diabetes(mellitus)(nonobese)(obese); Maturity-onset diabetes(mellitus)(nonobese)(obese); Nonketonic diabetes(mellitus)(nonobese)(obese); Stable diabetes(mellitus)(nonobese)(obese); Type II diabetes(mellitus)(nonobese)(obese); Non-insulin-dependentdiabetes of the youngNon - insulin-dependent diabetes mellitus nephropathy",,,,,
E12.2+ N08.3*,"Malnutrition-related diabetes mellitus  with renalcomplications: diabetic nephropathy; Glomerular disordersin diabetes mellitus;",,,,,
E13.2+ N08.3*,"Other specified diabetes mellitus  with renal complications:diabetic nephropathy;Glomerular disorders in diabetesmellitus",,,,,
E14.2+ N08.3*,"Unspecified diabetes mellitus with renal complications:diabetic nephropathy; Glomerular disorders in diabetesmellitus",,,,,
B05.8,"Measles with other complications; Measles keratitis andkeratoconjunctivitis",,,,,
B05.9,Measles without complications; Measles NOS,,,,,
B01.9,Varicella [chickenpox] without complication; Varicella NOS,,,,,
B06.8,"Rubella with other complications; Encephalitis Rubella;Meningitis Rubella; Meningoencephalitis Rubella",,,,,
B06.9,Rubella without complication; Rubella NOS,,,,,
B09,"Unspecified viral infection characterized by skin andmucous  membrane lesions; Viral enanthema NOS; Viralexanthem",,,,,
B34.1,"Enterovirus infection, unspecified; Coxsackievirus infectionNOS; Echovirus infection NOS",,,,,
B34.2,"Coronavirus infection, unspecified",,,,,
B34.3,"Parvovirus infection, unspecified",,,,,
B34.4,"Papovavirus infection, unspecified",,,,,
B34.8,Other viral infections of unspecified site,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
B50.9,"Plasmodium falciparum malaria, unspecified",,,,,
B51.9,"Plasmodium vivax malaria without complications;Plasmodium vivax malaria NOS",,,,,
B52.9,"Plasmodium malariae malaria without complications;Plasmodium malariae malaria NOS",,,,,
B65.1,"Schistosomiasis due to Schistosoma mansoni [intestinalschistosomiasis]",,,,,
B65.2,"Schistosomiasis due to Schistosoma japonicum; Asiaticschistosomiasis",,,,,
B65.3,Cercarial dermatitis;  Swimmer's itch,,,,,
B65.8,"Infection due to Schistosoma intercalatum,  Schistosomamattheei , Schistosoma mekongi",,,,,
B65.9,"Schistosomiasis, unspecified",,,,,
B77.9,"Ascariasis, unspecified",,,,,
B82.0,"Intestinal helminthiasis, unspecified",,,,,
B82.9,"Intestinal parasitism, unspecified",,,,,
E11.9,"Non-insulin-dependent diabetes mellitus  withoutcomplications (NIDDM)Type II diabetes mellitus",,,,,
E10.9,"Insulin dependent diabetes mellitus without complications(IDDM)Type I diabetes mellitus",,,,,
E16.2,"Hypoglycemia, unspecified",,,,,
E86.1,Moderate dehydration,,,,,
E86.2,Severe dehydration,,,,,
I25.0,Atherosclerotic cardiovascular disease (ASCVD),,,,,
I25.1,"Atherosclerotic heart disease; Coronary artery atheroma;Coronary artery atherosclerosis; Coronary artery disease;Coronary artery sclerosisArteriosclerotic heart disease (ASHD)Coronary artery disease (CAD)Cardiac sclresosis",,,,,
I25.3,Aneurysm of heart; Mural aneurysm; Venticular aneurysm,,,,,
I25.4,"Coronary artery aneurysm; Coronary arteriovenous fistula,acquired",,,,,
J03.0,Streptococcal tonsillitis,,,,,
J03.8,Acute tonsillitis due to other specified organisms,,,,,
J03.9,"Acute tonsillitis, unspecified; Acute tonsillitis NOS; AcuteFollicular tonsillitis; Acute Gangrenous tonsillitis; AcuteInfective tonsillitis; Acute Ulcerative tonsillitis; Septictonsillitis",,,,,
J06.0,Acute laryngopharyngitis,,,,,
J06.8,"Other acute upper respiratory infections of multiple sitesAcute tonsillopharyngitis",,,,,
J06.9,"Acute upper respiratory infection, unspecified; Acute upperrespiratory disease; Upper respiratory infection NOSUpper Respiratory Tract Infection",,,,,
J20.0,Acute bronchitis due to Mycoplasma pneumoniae,,,,,
J20.1,Acute bronchitis due to Haemophilus influenzae,,,,,
J20.2,Acute bronchitis due to streptococcus,,,,,
J20.3,Acute bronchitis due to coxsackievirus,,,,,
J20.4,Acute bronchitis due to parainfluenza virus,,,,,
J20.5,Acute bronchitis due to respiratory syncytial virus,,,,,
J20.6,Acute bronchitis due to rhinovirus,,,,,
J20.7,Acute bronchitis due to echovirus,,,,,
J20.8,Acute bronchitis due to other specified organisms,,,,,
J20.9,"Acute bronchitis, unspecified",,,,,
J22,"Unspecified acute lower respiratory infection; Acute(lower) respiratory (tract) infection NOSAcute Respiratory InfectionSevere Acute Respiratory Infection",,,,,
J40,"Bronchitis, not specified as acute or chronic; BronchitisNOS; Catarrhal Bronchitis; Bronchitis with tracheitis NOS;Trancheobronchitis NOS",,,,,
K04.0,"Pulpitis; Pulpal abscess; Pulpal polyp; Acute pulpitis;Hyperplastic chronic pulpitis; Ulcerative chronic pulpitis;Supparative pulpitis",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
K04.2,"Pulp degeneration; Denticles; Pulpal calcifications; Pulpalstones",,,,,
K04.3,"Abnormal hard tissue formation in pulp; Secondary orirregular dentine",,,,,
K04.4,"Acute apical periodontitis of pulpal origin; Acute apicalperiodontitis NOS",,,,,
K04.5,"Chronic apical periodontitis; Apical or periapical granuloma;Apical periodontitis NOS",,,,,
K04.6,"Periapical abscess with sinus; Dental abscess with sinus;Dentoalveolar abscess with sinus",,,,,
K04.7,"Periapical abscess without sinus; Dental abscess NOS;Dentoalveolar abscess NOS; Periapical abscess NOS",,,,,
K04.8,"Radicular cyst; Periodontal apical cyst; Periapical cyst;Residual radicular cyst",,,,,
K04.9,"Other and unspecified diseases of pulp and periapicaltissues",,,,,
K30,Dyspepsia; Indigestion,,,,,
K31.0,Acute dilatation of stomach; Acute distension of stomach,,,,,
K31.9,"Disease of stomach and duodenum, unspecified",,,,,
K59.0,Constipation,,,,,
L02.0,"Cutaneous abscess, furuncle and carbuncle of face",,,,,
L02.1,"Cutaneous abscess, furuncle and carbuncle of neck",,,,,
L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk;Cutaneous abscess, furuncle and carbuncle of Abdominalwall; Cutaneous abscess, furuncle and carbuncle of Back[any part, except buttock]; Cutaneous abscess, furuncle andcarbuncle of Chest wall; Cutaneous abscess, furuncle andcarbuncle of Groin; Cutaneous abscess, furuncle andcarbuncle of Perineum; Cutaneous abscess, furuncle andcarbuncle of Umbilicus",,,,,
